,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265
100,2022-04-11,3,1,0,43,0,0,38,0,1,42,2,54,563,6,0,0,4,2,2,2,3,1,2,336,23,1,0,7,2,0,0,0,48,0,8,1,4,2,4,12,264,85,1921,0,109,0,1,2783,10,669,6,20,0,2,3,8,2,0,0,1,7,3,0,0,65,21,0,2346,3,459,2,3,0,244,647,7,0,0,1529,5,2,10,1,0,2,0,485,319,4,1455,5,1,15,0,16,0,27,0,0,1685,3,3,0,0,0,2,2047,3,0,0,0,6,1274,934,0,84,1,1,6,1,1,3,1,1,447,0,6,0,12,12,5,5418,2,9,2,2,1133,3203,3,2373,2576,3252,1316,759,31,35,1,524,0,0,941,93,1,0,1,0,5,602,1,1,5002,3824,3166,2166,5,565,1,2,0,3315,0,0,1,4,0,0,2,0,13,0,20,4,0,0,2,3432,0,11,4,0,10,1,7,1,2,5,9,2,0,2,0,2,1,0,8,0,3,0,148,3,557,2,5,0,13,17,2,6,14,1,0,2,19,117,4,79,2,1,2040,3117,1323,69,1349,2572,4,4861,5507,2320,2811,0,2,1,10,89,0,1436,4,0,1519,0,0,1,0,6,10,7,1,1,0,15,505,1426,2038,1193,14
101,2022-04-12,0,0,1,75,0,0,60,0,0,30,2,49,795,10,0,0,8,2,0,2,3,0,5,433,99,6,0,3,2,0,0,0,111,3,6,3,4,9,7,34,388,139,2009,1,175,0,1,3168,8,849,10,57,0,0,2,3,0,0,0,1,10,4,0,1,176,63,3,2423,5,325,2,4,2,317,854,4,1,0,2263,12,0,12,6,0,2,2,727,368,7,1620,2,3,11,0,12,1,95,0,0,1814,0,0,0,0,1,15,2472,1,0,0,0,14,1527,1163,0,105,1,0,2,0,0,0,1,0,657,3,6,0,15,15,2,4628,4,7,4,4,1154,2937,3,2511,2901,3793,1587,850,42,85,2,833,1,1,1118,125,0,0,3,2,4,708,1,1,3884,3474,2900,2196,7,792,1,11,1,3195,0,0,2,3,0,0,1,0,18,1,94,0,0,0,1,3432,0,5,12,7,3,1,12,1,2,10,8,2,0,2,0,5,3,0,9,0,5,2,212,0,713,0,5,0,13,11,4,3,8,4,0,2,24,193,6,81,2,16,2517,3142,1996,152,1422,2538,3,5499,5796,2697,3409,0,2,7,17,117,0,1467,10,2,2011,0,0,0,0,5,31,43,3,1,0,19,550,1507,2296,1335,11
102,2022-04-13,0,0,3,66,1,0,60,0,2,27,0,57,796,3,1,1,7,2,1,1,3,3,4,403,52,0,0,5,0,0,0,0,81,0,4,1,5,4,7,16,356,117,2084,0,124,0,3,3521,9,764,5,37,0,0,4,0,0,0,0,0,10,3,0,1,98,31,2,2668,2,386,3,6,0,298,805,4,2,2,2243,6,3,8,4,0,2,8,657,364,8,1866,7,2,11,2,7,0,49,0,0,1961,1,1,0,0,0,2,2659,2,0,0,0,10,1555,1290,0,90,4,0,8,0,3,0,3,2,647,0,6,3,19,7,5,4349,6,6,1,0,1353,2850,4,2498,2797,4096,1536,865,40,66,1,768,1,2,1138,120,0,0,2,0,7,732,8,1,4978,4074,3608,2585,1,747,4,8,1,3591,1,0,2,3,2,0,0,1,20,0,32,3,0,0,0,3196,1,6,8,1,2,0,15,1,1,6,6,1,0,1,1,3,3,0,4,0,2,0,194,5,746,3,6,0,4,8,1,2,9,4,0,2,25,151,9,72,1,5,2473,3631,1907,107,1526,3099,5,5150,6211,2557,3413,1,0,5,14,103,0,1846,14,1,2137,2,0,1,2,2,17,16,2,0,0,13,589,1476,2255,1262,9
103,2022-04-14,3,0,0,94,1,0,45,1,0,24,1,60,765,3,0,1,5,2,1,2,1,4,2,445,46,4,0,6,2,0,0,0,71,1,4,0,3,2,7,17,353,135,2300,0,163,0,1,3683,10,878,2,34,0,0,4,1,0,0,0,0,14,4,0,0,111,43,2,3010,4,401,3,4,1,328,921,7,4,2,2740,8,0,6,2,0,4,4,763,396,7,2018,3,2,12,3,6,0,52,1,0,1924,1,3,0,0,0,7,2920,2,0,0,0,22,1734,1258,0,128,4,0,6,0,3,3,0,3,629,2,5,1,13,10,0,4466,5,11,1,0,1378,2947,1,2526,3013,4109,1522,1013,47,55,2,996,2,0,1141,138,2,0,1,0,8,938,6,1,4743,4005,3486,2499,0,839,3,23,2,3663,2,0,0,2,1,0,7,0,20,2,31,3,0,0,0,3570,0,10,4,1,6,1,21,5,0,3,4,1,0,0,1,8,3,0,4,0,6,1,183,2,812,3,3,0,16,6,4,3,14,2,0,3,24,205,3,88,3,3,2553,3633,1795,124,1506,3152,3,5538,6288,2673,3646,0,4,3,16,131,0,1970,15,0,2452,0,0,0,0,4,30,24,1,2,2,17,564,1696,2524,1308,19
104,2022-04-15,0,0,2,137,0,0,58,1,0,29,1,67,687,2,0,0,4,3,2,2,1,1,2,431,57,3,0,4,0,0,2,2,68,3,1,3,2,0,1,16,365,140,2117,0,165,0,5,3455,9,909,5,23,1,1,4,3,0,0,0,0,14,2,3,1,104,41,0,2996,0,511,1,3,1,349,762,10,0,5,3358,10,3,9,6,0,2,4,670,352,6,2156,7,1,12,2,8,0,52,0,0,1783,3,1,0,0,0,1,2884,2,0,0,0,21,1625,1651,0,90,4,1,2,1,0,0,4,1,594,1,13,0,27,11,1,4665,3,7,1,0,1430,3084,1,1974,2973,3639,1392,1116,58,55,1,1385,0,1,1164,94,0,0,1,0,5,1074,5,2,4164,3121,2874,2510,3,677,0,14,0,3324,0,0,2,2,2,0,2,0,27,2,30,0,1,0,0,3330,0,6,8,4,1,0,22,1,0,7,5,1,0,1,1,6,0,0,2,0,4,3,210,1,956,2,3,0,10,9,4,5,4,4,0,2,26,200,4,101,1,2,2383,3296,1696,159,1363,3042,3,4527,4908,2553,3615,0,0,1,20,109,0,1962,8,0,2662,1,0,0,1,4,48,32,1,2,2,19,652,1567,2531,1208,19
105,2022-04-16,3,0,2,195,2,0,80,0,0,23,0,65,564,5,0,0,9,2,0,3,0,1,4,352,54,1,0,6,2,0,3,2,62,1,1,5,3,0,4,9,353,126,2161,1,186,0,2,4063,15,896,5,20,1,1,1,1,0,0,0,0,8,1,3,0,105,53,0,2967,9,334,1,2,0,316,573,1,1,0,4175,36,4,9,4,0,2,1,576,321,5,2096,3,3,8,0,7,0,55,0,0,1749,0,0,0,0,0,4,2629,1,0,0,0,45,1495,1827,0,119,1,0,3,1,0,0,0,0,597,0,1,1,20,7,0,3697,2,2,0,6,1116,1462,1,1441,2681,3755,1086,1327,67,72,1,1986,0,0,1077,77,2,0,3,0,5,1171,7,1,3997,2716,2817,2593,0,595,4,10,3,2920,2,0,1,1,0,0,3,0,37,0,33,5,0,0,1,3109,0,3,15,6,1,0,16,3,2,3,5,1,0,1,0,1,0,0,1,1,1,0,222,2,1136,2,4,1,5,5,5,1,1,2,0,1,22,166,5,79,0,1,2161,3763,1532,232,1191,3118,5,3541,4036,2031,3258,0,1,4,13,70,0,2122,8,1,3031,5,0,0,0,5,103,69,3,0,2,14,678,1201,2395,1106,13
106,2022-04-17,3,0,3,144,3,0,69,0,0,22,0,76,438,3,0,2,11,2,1,0,1,1,2,304,25,1,0,1,2,0,4,3,66,0,1,5,9,1,10,4,348,107,1850,1,140,0,3,3358,8,683,2,6,0,1,1,2,0,0,0,0,9,4,3,0,69,33,0,2579,3,353,4,5,0,311,500,7,0,3,2811,21,0,13,5,0,3,1,408,206,1,1578,1,1,6,1,4,0,33,0,0,1473,0,0,0,0,0,4,1934,0,0,0,0,13,1205,1435,0,91,0,0,2,2,0,1,0,1,482,1,2,1,18,7,2,4673,3,4,1,4,880,2924,0,1094,2121,2699,870,1019,45,57,1,1379,0,0,800,67,1,0,0,0,6,823,10,1,3003,2715,2399,2008,1,435,2,9,4,2446,0,0,1,1,1,0,3,0,30,0,22,3,0,0,2,3373,0,0,7,6,3,1,7,2,5,2,2,3,0,1,2,3,2,0,2,0,1,3,130,1,786,1,3,0,7,10,2,3,10,3,0,0,23,155,8,60,0,3,1683,3669,1115,141,1082,2063,5,2835,3148,1685,2609,13,1,4,16,73,0,1581,6,1,2414,2,0,0,0,3,61,42,0,0,2,24,569,975,1801,1076,14
107,2022-04-18,2,0,0,50,1,0,49,3,0,33,1,33,562,3,0,1,7,1,0,2,2,1,6,270,29,1,0,8,0,0,1,0,44,0,3,1,4,5,4,8,226,84,1736,0,94,0,1,2898,9,637,7,17,1,0,2,6,0,0,0,0,11,3,1,1,71,35,1,2291,3,353,4,3,0,224,599,5,0,2,1564,7,0,9,0,0,3,4,376,225,6,1413,6,5,16,1,12,0,35,0,0,1762,0,1,0,0,0,3,1906,1,0,0,0,5,1253,864,0,68,4,0,2,0,1,2,1,0,382,1,3,0,17,8,2,5113,1,11,3,4,1228,3334,1,2277,2288,2977,1125,727,36,53,1,503,1,0,832,71,1,0,2,0,5,556,6,1,4796,3799,3095,2150,14,502,2,6,2,2988,0,0,2,2,0,0,3,0,27,0,10,4,0,0,3,3996,0,8,2,0,3,0,16,4,1,4,5,1,0,1,1,1,5,0,4,0,5,1,139,3,573,2,5,0,12,6,3,5,8,3,0,2,18,113,4,67,0,2,1908,3403,1171,73,1251,2441,2,4309,4851,1996,2649,0,1,5,13,76,0,1376,7,0,1474,1,0,0,0,1,15,17,1,2,0,12,553,1423,1807,1118,8
108,2022-04-19,2,0,0,65,0,0,41,1,4,28,2,44,628,5,0,0,9,1,1,1,0,2,5,334,35,3,0,5,4,0,0,1,42,0,3,4,4,2,7,9,246,84,2031,1,132,0,2,3239,7,810,9,28,4,1,5,5,0,0,0,2,14,1,1,0,67,26,1,2640,1,415,2,5,0,213,642,7,0,2,1911,11,0,4,4,0,3,4,490,324,7,1742,5,1,10,1,5,1,32,0,0,2058,2,1,0,0,0,0,2348,0,0,0,0,8,1574,1093,0,66,7,1,2,0,0,0,2,1,537,0,4,1,12,8,2,5233,2,8,2,1,1253,3269,1,2434,2751,3755,1230,779,42,33,2,579,2,0,965,75,1,0,2,2,3,575,1,1,5664,4431,3671,2495,5,655,4,4,3,3727,0,0,1,1,1,0,4,0,23,0,19,3,0,0,2,4168,0,9,3,2,11,1,14,4,3,3,9,5,0,0,0,2,4,0,8,0,2,0,131,5,705,3,1,1,4,16,4,4,4,1,0,2,16,144,6,56,1,5,2298,3870,1425,82,1489,2972,2,5293,6030,2290,3002,0,1,4,10,94,0,1802,4,4,1812,1,0,0,0,5,24,18,0,3,2,20,522,1534,2086,1189,7
109,2022-04-20,3,0,0,58,1,0,41,0,1,34,0,65,731,5,0,0,10,3,5,0,2,1,5,347,42,4,0,7,6,0,1,1,50,2,6,1,9,3,10,19,249,89,2059,1,125,1,1,3501,7,780,5,20,0,0,2,4,0,0,0,1,10,3,1,1,90,25,1,2824,2,470,3,6,1,225,635,1,2,1,2100,10,2,10,6,0,5,3,561,370,6,1913,7,3,8,0,8,2,38,0,0,2082,0,1,0,0,0,5,2548,2,0,0,0,6,1543,1180,0,69,6,1,1,0,5,1,0,3,564,2,4,1,16,5,4,4709,8,4,0,1,1281,3378,2,2447,2882,3893,1291,861,27,48,1,750,3,0,955,90,0,0,1,0,7,752,6,2,5444,4511,3660,2594,2,651,2,6,3,3732,0,0,1,2,1,0,5,0,15,2,21,0,3,0,1,3897,0,10,5,2,5,0,18,8,1,4,5,1,0,2,1,3,5,0,8,0,3,1,158,3,709,0,4,0,6,6,1,2,7,1,0,0,16,140,9,65,1,3,2556,3812,1713,78,1524,3002,1,5013,6153,2289,3119,0,0,3,6,81,0,1837,3,0,1997,1,0,1,0,1,39,31,1,1,2,12,567,1547,2223,1288,16
110,2022-04-21,4,0,0,68,1,0,46,0,0,22,4,58,730,8,0,1,6,1,1,0,3,2,5,343,40,1,0,6,2,0,1,2,51,1,5,2,9,4,3,12,278,95,2387,1,149,1,1,3763,3,755,8,20,0,0,1,2,0,0,0,1,5,2,1,2,68,30,3,3020,1,478,5,3,2,260,687,4,2,4,2484,17,1,9,6,0,3,6,593,360,6,2078,6,2,12,1,7,0,37,1,0,2289,1,0,0,0,0,1,2660,3,0,0,0,9,1652,1271,0,88,3,0,3,1,1,2,1,3,620,3,5,0,14,8,2,4625,0,7,1,1,1426,3480,4,2357,2999,4032,1382,966,36,59,1,925,1,0,1028,85,0,0,1,0,8,837,2,1,5693,4320,3829,2963,4,656,2,3,0,3872,0,0,0,6,0,0,0,0,13,1,46,1,0,0,2,3990,0,5,4,1,4,1,14,1,4,7,8,1,0,1,1,1,3,0,9,0,2,1,185,2,834,2,2,0,10,7,3,1,11,4,0,1,18,128,7,76,0,3,2501,4140,1714,75,1516,3278,6,5359,6514,2501,3310,0,1,2,9,84,0,1904,8,0,2306,3,0,1,0,6,39,31,2,0,1,18,659,1637,2175,1274,4
111,2022-04-22,2,1,0,111,2,0,51,1,0,36,5,61,694,4,0,0,11,3,1,3,0,2,1,401,40,1,0,5,1,0,3,3,69,1,6,2,6,1,8,21,316,98,2397,2,164,0,1,3803,9,882,2,16,1,1,4,2,0,0,0,0,14,5,3,0,108,52,2,3121,8,472,3,6,0,277,763,6,1,1,3257,27,2,10,3,0,2,3,736,341,7,2176,4,2,13,0,14,0,52,0,0,2035,2,2,0,0,0,2,2922,3,0,0,0,18,1704,1589,0,97,3,1,2,1,3,1,1,1,598,0,2,2,15,6,1,4864,2,9,0,1,1513,3091,2,2208,3141,3942,1358,1095,41,60,2,1230,2,3,1054,97,0,0,4,1,10,1096,5,0,4665,3614,3534,2820,5,671,2,9,7,3687,1,0,0,1,1,0,6,0,12,0,34,2,1,0,1,3893,0,6,8,1,4,0,16,3,3,5,4,1,0,3,4,6,4,0,8,0,2,2,221,4,999,1,3,0,15,12,4,1,7,1,0,2,22,149,12,61,1,4,2430,3601,1784,117,1591,3206,4,5002,5948,2431,3560,1,1,1,15,71,0,2095,11,1,2703,1,0,0,0,3,50,31,0,2,1,20,666,1661,2492,1121,31
112,2022-04-23,1,0,1,197,0,1,80,0,1,25,0,54,568,4,0,2,9,2,0,3,4,1,3,483,61,1,0,6,1,0,1,0,93,6,0,8,12,0,2,8,367,126,2007,1,208,1,1,4182,6,1009,9,19,1,1,4,2,0,0,0,1,7,3,2,0,118,56,0,3139,7,412,3,1,0,381,776,5,0,4,4684,24,0,18,7,0,0,2,711,316,4,2331,0,5,12,3,3,0,72,0,0,1649,0,2,0,0,0,8,3431,0,0,0,0,31,1614,1653,0,169,1,0,0,0,1,0,0,0,706,1,8,1,20,5,4,4972,2,7,0,1,1583,2106,0,1593,3116,3924,1309,1363,46,86,0,2047,2,0,1173,237,2,0,1,0,0,1140,3,1,3314,2781,3002,2409,1,972,3,6,1,3280,1,0,1,1,0,0,4,0,25,1,61,3,0,1,1,3079,0,8,13,5,1,0,29,6,2,3,3,2,0,0,1,4,2,0,2,0,0,3,280,3,1070,1,3,0,7,12,4,1,4,4,0,0,26,229,8,77,0,11,2442,3278,1764,201,1411,3031,4,4086,4508,2423,3527,0,1,3,16,130,0,1986,16,3,2887,0,0,1,0,3,94,74,1,0,1,11,676,1232,2867,1080,40
113,2022-04-24,5,0,1,136,2,0,66,0,0,34,2,42,460,1,0,1,6,0,0,2,3,1,2,410,69,1,0,4,0,0,2,1,46,1,2,10,6,1,3,11,338,91,1741,1,138,1,0,3450,13,920,13,34,0,0,2,1,0,0,0,1,9,5,3,0,109,60,1,2507,3,393,1,1,0,277,618,5,0,4,3565,23,4,16,1,0,3,0,524,223,5,1824,2,0,17,2,4,0,57,0,0,1332,0,1,0,0,0,3,2518,1,0,0,2,23,1313,1366,0,145,1,0,4,3,0,0,1,2,541,4,3,0,9,7,0,5773,5,4,1,0,1160,2942,0,1259,2537,3127,1039,1032,42,58,4,1433,0,1,1012,123,0,0,0,0,15,826,5,0,2715,2312,2345,1988,1,679,7,9,5,2657,2,0,3,1,0,0,3,3,22,0,57,2,0,0,1,2913,0,17,14,6,1,0,25,4,3,2,0,2,0,1,1,2,1,0,1,0,1,3,196,3,874,2,4,0,5,12,4,1,10,4,0,0,25,158,3,69,1,0,1893,2962,1279,158,1171,2242,7,3141,3677,2097,2950,1,6,2,21,90,0,1583,5,2,2229,1,0,1,0,4,83,62,10,2,0,21,484,1042,2148,1025,38
114,2022-04-25,1,0,0,36,1,0,50,0,1,28,3,27,538,3,0,0,1,2,1,3,2,2,3,326,36,2,0,5,1,0,0,1,38,2,5,0,2,0,3,15,265,81,1914,1,88,1,0,2710,6,593,11,19,1,0,3,3,0,0,0,2,8,8,1,1,59,16,1,2398,4,446,3,3,0,253,672,5,0,2,1542,10,1,7,4,0,1,2,448,252,5,1473,1,4,12,1,14,0,25,0,0,1761,2,1,0,0,0,3,2033,1,1,0,0,5,1261,856,0,90,1,0,2,1,3,0,0,2,489,2,8,0,16,8,1,5810,1,5,1,4,1209,3648,4,2419,2505,3243,1317,602,28,48,0,440,2,0,926,80,1,0,2,0,5,554,6,0,4772,3786,3052,2015,5,631,2,7,1,3138,0,0,1,1,0,0,1,0,20,0,25,1,3,0,1,3611,0,5,4,0,0,3,10,7,7,3,6,0,0,1,1,0,2,0,4,0,3,4,135,2,505,3,5,0,10,13,1,3,13,6,0,4,7,108,7,56,0,2,1989,3077,1275,46,1299,2483,4,4884,5395,2243,2643,0,2,7,10,79,0,1150,7,3,1529,2,0,0,0,2,8,11,1,2,1,15,442,1428,1823,1171,17
115,2022-04-26,1,0,1,53,3,0,42,2,0,22,1,24,635,7,0,0,3,3,0,1,2,4,5,356,30,1,0,7,2,0,0,1,51,0,6,2,4,2,10,19,301,98,1952,0,133,0,1,3112,4,777,6,21,0,1,3,1,0,0,0,2,19,3,0,2,58,13,4,2567,2,479,1,11,0,266,719,8,1,0,1876,12,0,3,1,0,2,0,614,285,9,1729,7,8,19,4,5,0,37,0,0,2088,1,0,0,0,0,5,2446,4,0,0,0,5,1432,1031,0,81,4,0,3,0,8,1,4,3,567,0,5,0,13,11,3,5498,1,2,1,1,1366,3497,4,2634,2867,3785,1384,707,37,40,0,603,0,0,1031,107,1,0,2,0,7,609,6,2,5496,4533,3544,2379,6,703,0,7,3,3794,0,0,1,3,0,0,4,0,16,2,30,1,2,0,1,3872,0,7,4,2,5,2,12,8,1,2,6,2,0,2,0,0,2,0,6,0,3,0,152,1,638,0,5,0,11,6,3,4,3,2,0,5,19,120,4,74,1,3,2402,3497,1495,121,1518,2915,3,5552,6420,2422,3001,0,6,5,13,87,0,1358,7,0,1764,1,0,0,0,6,17,9,2,1,2,17,473,1606,2054,1251,3
116,2022-04-27,2,0,2,54,2,0,53,1,2,28,1,45,706,4,0,2,11,1,1,2,3,2,5,414,40,10,0,2,0,0,0,0,55,3,6,3,3,3,5,19,331,97,2144,2,124,0,2,3549,4,862,2,30,0,0,4,3,0,0,0,0,7,4,0,2,71,27,1,2784,1,434,4,3,0,291,846,4,3,2,2400,14,0,7,5,0,1,2,668,328,9,1888,4,1,10,1,8,0,37,0,0,1912,0,3,0,0,0,0,2965,0,0,0,0,6,1491,1153,0,84,3,0,5,1,5,0,1,1,616,2,4,0,14,8,3,5015,0,7,1,1,1473,3405,3,2690,3015,4126,1605,858,38,50,0,692,0,1,1116,99,1,1,0,0,7,722,2,3,5104,4252,3813,2464,1,748,1,8,2,3943,1,0,1,3,0,0,5,2,22,1,24,2,1,1,4,3798,0,6,9,3,5,0,9,8,3,6,8,1,0,4,1,2,2,0,2,0,1,3,144,5,751,3,6,0,8,5,7,4,12,1,0,3,25,149,3,67,2,3,2781,3721,1850,79,1626,3050,3,5998,6836,2604,3372,1,1,3,11,110,0,1590,14,2,1953,0,0,0,1,4,23,21,1,3,3,22,537,1472,2254,1024,9
117,2022-04-28,1,0,0,78,1,0,46,1,0,40,2,50,797,7,1,1,10,1,2,0,1,2,1,427,47,3,0,10,0,0,0,0,55,0,0,3,4,1,5,23,314,103,2129,2,138,0,2,3542,11,827,4,31,0,0,5,5,0,0,0,1,9,3,0,1,66,25,1,2855,5,423,4,6,0,282,801,12,1,4,2549,7,1,5,4,0,2,3,732,391,6,1895,4,1,8,1,6,0,36,2,0,1924,2,2,0,0,0,1,2832,3,0,0,0,16,1540,1294,0,88,4,1,7,0,3,1,2,3,632,1,4,2,12,4,4,5117,3,4,2,0,1395,3423,5,2629,3224,4170,1390,949,34,60,0,833,1,3,1037,96,1,1,4,0,2,831,1,2,4946,4141,3866,2616,8,738,2,10,3,3947,2,0,1,1,0,0,1,2,15,0,31,2,1,0,1,3524,0,5,3,1,0,2,11,7,1,6,8,0,0,0,0,1,2,0,5,0,2,2,210,4,765,0,4,0,3,9,3,1,9,2,0,3,23,159,7,73,0,5,2631,3821,1862,94,1628,3286,4,5701,6742,2489,3391,0,2,3,7,85,0,1758,9,1,2103,2,0,2,0,1,23,23,3,2,0,17,623,1596,2329,1317,12
118,2022-04-29,2,0,1,113,1,0,54,0,0,27,1,42,719,5,0,0,9,0,1,2,1,1,0,440,69,1,0,6,1,0,0,2,62,3,2,7,12,0,4,15,421,161,2090,2,182,0,2,3566,15,868,4,28,0,1,5,1,1,0,0,0,15,2,0,1,86,39,1,2880,3,430,5,5,0,385,945,8,2,3,3127,16,3,5,4,0,3,5,706,343,4,2140,4,0,9,3,5,0,46,1,0,1837,2,2,0,0,0,3,2975,2,0,0,0,18,1612,1500,0,153,2,0,4,0,1,1,0,3,625,1,8,0,16,12,2,5059,2,7,3,2,1477,3115,4,2359,3035,3887,1560,1058,38,58,2,1154,0,0,1206,145,1,0,0,0,5,939,2,0,4500,3564,3324,2582,4,886,5,12,2,3433,0,0,0,1,1,0,5,1,20,0,25,2,0,0,0,3726,0,4,11,5,2,0,22,6,3,4,5,2,0,1,1,6,2,0,2,0,0,4,179,4,905,1,4,0,12,4,2,4,15,1,0,2,27,200,7,77,2,2,2522,3404,1809,128,1535,3105,8,5507,5949,2709,3596,0,0,4,13,126,0,1590,9,0,2522,2,0,0,0,3,33,28,3,1,5,13,560,1638,2587,1168,11
119,2022-04-30,0,1,4,234,0,0,80,1,0,44,0,75,739,3,1,0,5,1,0,1,0,0,3,383,53,0,0,6,2,0,1,2,90,3,0,19,16,0,7,15,432,117,2385,0,176,1,1,4052,16,1013,1,16,0,3,4,3,2,0,0,1,12,0,1,0,113,66,1,3049,4,359,0,1,0,340,702,1,0,2,4897,53,2,10,1,0,2,1,731,359,3,2142,1,0,10,4,8,0,67,0,0,1522,1,0,0,0,0,10,3351,1,1,0,0,54,1798,1562,0,126,1,0,4,0,0,0,0,0,780,0,4,0,21,3,0,4829,3,8,0,3,1440,2067,0,1557,3146,4221,1426,1436,53,81,0,1992,3,0,1124,95,1,1,1,0,1,1243,5,2,3496,2869,3032,2413,0,591,2,10,1,3420,2,0,0,3,0,0,1,0,23,2,36,3,0,0,0,2962,0,10,20,1,1,0,17,10,5,7,3,0,0,1,1,2,0,0,1,0,2,2,249,3,1129,4,7,1,7,7,3,1,11,3,0,2,24,283,8,104,0,7,2528,3301,1996,257,1482,3301,9,4026,4594,2386,3639,1,1,4,9,79,0,2038,9,2,3270,3,0,0,0,1,207,113,0,0,0,24,743,1357,2830,1044,11
120,2022-05-01,5,0,3,173,0,0,81,0,0,34,0,46,466,5,0,0,6,3,0,0,2,2,0,330,57,2,0,1,0,0,1,4,60,3,3,6,13,3,1,13,381,142,1554,0,107,1,1,3388,12,734,13,17,1,0,3,5,0,0,0,3,10,3,0,1,107,28,1,2434,6,371,1,0,1,334,551,4,0,1,3551,42,2,15,4,0,2,3,527,274,2,1598,0,1,13,1,7,1,53,0,0,1284,0,0,0,0,1,4,2470,0,0,0,0,40,1183,1224,1,156,1,0,2,0,1,1,0,1,597,2,8,1,16,10,0,5591,1,10,1,1,1067,2904,0,923,2166,2802,1038,914,62,65,0,1555,2,1,954,129,0,1,2,0,4,785,8,2,2523,2209,2085,1992,1,624,1,17,3,2525,1,0,0,0,0,0,6,0,41,2,43,1,0,1,0,2361,0,3,19,4,0,1,9,5,35,6,4,2,0,2,0,5,1,0,1,0,0,1,192,0,741,3,4,0,8,12,3,0,15,3,0,0,33,175,10,82,0,5,1922,2688,1309,173,1059,2161,7,3121,3279,2021,2751,0,3,2,9,110,0,1438,18,1,2205,2,0,0,0,6,98,97,2,0,2,22,445,883,2079,1098,22
121,2022-05-02,2,0,0,40,0,0,43,1,1,18,1,25,471,5,1,1,2,5,1,2,1,1,5,281,36,2,0,5,1,0,0,4,36,1,6,0,7,2,7,7,253,109,1433,1,81,0,2,2522,4,595,2,19,0,2,3,2,0,0,0,0,3,1,0,0,65,11,0,1916,3,255,2,3,1,279,666,4,1,2,1527,4,1,8,2,0,1,2,420,226,9,1412,2,4,21,0,6,0,26,0,0,1554,2,1,0,0,0,2,1828,3,0,0,0,4,1058,786,0,86,1,0,2,1,2,0,2,2,413,1,3,0,21,8,1,5282,3,17,0,1,1027,2932,3,2150,2287,3125,1167,503,30,47,2,523,0,1,864,81,2,0,0,0,5,487,6,1,3629,3104,2605,1706,3,571,0,8,3,2664,0,0,1,1,1,0,3,1,15,3,18,2,1,0,0,2627,0,2,8,2,4,0,15,4,0,5,5,0,0,2,0,1,3,0,2,0,7,2,107,4,436,1,3,0,18,9,2,3,13,2,0,0,18,77,3,78,0,0,1841,2752,1117,49,1099,2027,5,4770,5002,2000,2478,0,0,2,10,77,0,1050,7,0,1353,3,0,0,1,2,15,17,0,1,1,18,406,1126,1738,1014,11
122,2022-05-03,3,0,0,54,0,0,40,0,1,30,2,39,692,6,0,0,8,3,0,1,4,2,3,365,30,2,0,7,2,0,0,0,58,2,2,1,4,1,3,16,305,99,2166,1,104,0,2,3115,8,797,6,28,0,2,6,4,1,0,0,0,7,5,1,3,80,24,0,2596,2,480,3,5,0,265,735,7,1,1,1819,9,2,8,2,0,3,7,558,359,5,1803,3,3,11,1,8,0,36,1,0,1904,0,1,0,0,0,5,2406,2,0,0,0,7,1354,1056,0,81,3,0,7,0,3,0,1,0,519,1,5,0,12,9,1,5172,2,10,0,0,1272,3412,3,2484,2765,4139,1413,710,41,50,2,641,1,2,1014,89,0,0,3,0,2,623,4,0,5354,4251,3584,2392,7,583,4,13,3,3683,0,1,2,3,0,0,3,1,20,2,21,1,2,0,0,3682,0,4,5,2,1,2,6,3,2,2,10,2,0,0,0,2,4,0,5,0,1,0,165,6,645,0,6,0,8,13,3,4,8,2,0,3,29,123,8,58,0,1,2473,3463,1675,85,1499,2922,1,5507,6600,2429,2896,0,1,3,11,104,0,1690,3,0,1780,1,0,0,0,8,10,23,1,1,1,13,508,1434,2021,1258,4
